Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Region,State,City,Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit
ORD-1627,2023-02-28,2023-03-05,Standard,Rohan Iyer,Corporate,South,Telangana,Hyderabad,Furniture,Bed Frame,2,16928.87,0.0,33857.74,4870.0
ORD-1198,2023-03-01,2023-03-04,Express,Suresh Patel,Consumer,South,Karnataka,Mysuru,Electronics,USB-C Hub,7,5972.9,0.0,41810.3,3523.72
ORD-2436,2023-03-01,2023-03-04,Express,Sai Chatterjee,Consumer,South,Telangana,Warangal,Electronics,Smartwatch,5,6509.12,0.0,32545.6,5975.2
ORD-2863,2023-03-02,2023-03-06,Standard,Vivaan Menon,Corporate,East,Jharkhand,Dhanbad,Stationery,Sketch Kit,5,824.19,0.0,4120.95,1178.98
ORD-2830,2023-03-02,2023-03-05,Express,Isha Malhotra,Consumer,East,Bihar,Gaya,Furniture,Bookshelf,2,19674.23,0.05,37381.04,3185.41
ORD-2251,2023-03-02,2023-03-08,Standard,Pooja Nair,Consumer,West,Goa,Margao,Furniture,Wardrobe,5,9862.6,0.0,49313.0,4878.3
ORD-2280,2023-03-03,2023-03-09,Standard,Nikhil Joshi,Consumer,West,Gujarat,Vadodara,Home & Kitchen,Non-stick Pan,8,4652.74,0.15,31638.63,3567.53
ORD-2024,2023-03-03,2023-03-10,Standard,Myra Malhotra,Home Office,North,Delhi,Dwarka,Clothing,Saree,2,848.51,0.1,1527.32,470.95
ORD-3141,2023-03-03,2023-03-09,Standard,Riya Das,Corporate,East,Bihar,Patna,Clothing,Cotton T-Shirt,2,2846.5,0.0,5693.0,1326.3
ORD-1797,2023-03-03,2023-03-06,Express,Aarav Gupta,Consumer,West,Maharashtra,Nagpur,Stationery,Sticky Notes,6,712.17,0.1,3845.72,1391.61
ORD-1713,2023-03-04,2023-03-11,Standard,Ananya Gupta,Consumer,South,Kerala,Thiruvananthapuram,Electronics,Bluetooth Speaker,2,4650.1,0.0,9300.2,1511.4
ORD-1422,2023-03-04,2023-03-07,Express,Kavya Malhotra,Consumer,West,Rajasthan,Jodhpur,Electronics,Earbuds,6,4420.1,0.05,25194.57,2206.71
ORD-2773,2023-03-05,2023-03-11,Standard,Sneha Chatterjee,Home Office,North,Haryana,Faridabad,Clothing,Cotton T-Shirt,1,740.43,0.0,740.43,205.2
ORD-2224,2023-03-05,2023-03-09,Standard,Aditya Gupta,Corporate,South,Karnataka,Mangaluru,Clothing,Cotton T-Shirt,1,944.63,0.2,755.7,139.78
ORD-2750,2023-03-05,2023-03-11,Standard,Aditya Nair,Consumer,South,Tamil Nadu,Madurai,Clothing,Cotton T-Shirt,1,2743.0,0.0,2743.0,797.49
ORD-2791,2023-03-05,2023-03-08,Express,Sneha Gupta,Corporate,South,Karnataka,Mysuru,Clothing,Denim Jeans,2,1177.36,0.2,1883.78,354.69
ORD-3007,2023-03-06,2023-03-08,Express,Sai Gupta,Consumer,West,Goa,Vasco da Gama,Stationery,Desk Organizer,8,867.79,0.15,5900.97,1162.05
ORD-1217,2023-03-06,2023-03-08,Express,Amit Chatterjee,Consumer,East,West Bengal,Siliguri,Home & Kitchen,Storage Containers,2,3199.08,0.1,5758.34,819.35
ORD-1803,2023-03-06,2023-03-06,Same Day,Suresh Singh,Home Office,East,Jharkhand,Ranchi,Electronics,USB-C Hub,8,7229.49,0.1,52052.33,6809.01
ORD-2873,2023-03-06,2023-03-09,Express,Aarav Mukherjee,Home Office,North,Uttar Pradesh,Lucknow,Furniture,Bookshelf,6,6180.63,0.0,37083.78,4520.48
ORD-2385,2023-03-07,2023-03-12,Standard,Kavya Pillai,Consumer,South,Telangana,Warangal,Home & Kitchen,LED Lamp,4,4135.84,0.0,16543.36,3527.94
ORD-2377,2023-03-07,2023-03-13,Standard,Anika Reddy,Consumer,East,West Bengal,Kolkata,Home & Kitchen,Mixer Grinder,5,6270.31,0.0,31351.55,6839.66
ORD-2486,2023-03-07,2023-03-07,Same Day,Priya Bhatt,Consumer,West,Maharashtra,Pune,Electronics,Bluetooth Speaker,3,2583.61,0.0,7750.83,1276.27
ORD-1618,2023-03-07,2023-03-09,Express,Aadhya Mukherjee,Corporate,East,West Bengal,Kolkata,Home & Kitchen,Mixer Grinder,3,2450.77,0.1,6617.08,838.02
ORD-2717,2023-03-07,2023-03-10,Express,Pooja Gupta,Consumer,North,Uttar Pradesh,Lucknow,Clothing,Winter Jacket,8,1992.99,0.05,15146.72,4734.94
ORD-1253,2023-03-07,2023-03-12,Standard,Karan Rao,Home Office,East,Odisha,Cuttack,Electronics,Bluetooth Speaker,5,6605.33,0.1,29723.99,5421.66
ORD-1202,2023-03-07,2023-03-13,Standard,Reyansh Iyer,Consumer,East,Bihar,Gaya,Electronics,Power Bank,1,7384.07,0.15,6276.46,746.93
ORD-2170,2023-03-08,2023-03-10,Express,Saanvi Bhatt,Corporate,East,Odisha,Bhubaneswar,Home & Kitchen,Water Bottle,7,2054.35,0.2,11504.36,551.04
ORD-2222,2023-03-08,2023-03-13,Standard,Priya Das,Home Office,East,Jharkhand,Dhanbad,Electronics,Earbuds,2,7476.44,0.3,10467.02,161.66
ORD-1993,2023-03-08,2023-03-14,Standard,Diya Bose,Consumer,East,Jharkhand,Dhanbad,Stationery,File Folder,4,287.72,0.15,978.25,178.41
ORD-1710,2023-03-08,2023-03-10,Express,Ishaan Bhatt,Corporate,East,Odisha,Cuttack,Electronics,Smartwatch,4,3657.96,0.05,13900.25,2679.67
ORD-2476,2023-03-08,2023-03-10,Express,Meera Das,Corporate,South,Karnataka,Mangaluru,Stationery,Notebook Pack,7,452.46,0.0,3167.22,897.9
ORD-2718,2023-03-09,2023-03-14,Standard,Aarav Mukherjee,Home Office,East,Bihar,Gaya,Electronics,Bluetooth Speaker,2,5832.08,0.1,10497.74,1654.46
ORD-3009,2023-03-09,2023-03-14,Standard,Diya Chatterjee,Home Office,East,West Bengal,Kolkata,Electronics,USB-C Hub,5,1804.21,0.1,8118.94,1269.62
ORD-2643,2023-03-10,2023-03-16,Standard,Vivaan Das,Consumer,West,Gujarat,Vadodara,Home & Kitchen,Mixer Grinder,8,2439.9,0.1,17567.28,3284.87
ORD-2861,2023-03-11,2023-03-11,Same Day,Rahul Singh,Home Office,South,Kerala,Kozhikode,Electronics,Bluetooth Speaker,6,8527.5,0.05,48606.75,6496.49
ORD-1617,2023-03-11,2023-03-18,Standard,Meera Malhotra,Consumer,South,Tamil Nadu,Chennai,Clothing,Track Pants,4,673.12,0.2,2153.98,507.55
ORD-1298,2023-03-11,2023-03-13,Express,Karan Sharma,Corporate,North,Punjab,Amritsar,Home & Kitchen,Water Bottle,7,6739.01,0.0,47173.07,9993.21
ORD-1477,2023-03-12,2023-03-16,Standard,Sai Bhatt,Corporate,South,Tamil Nadu,Chennai,Furniture,TV Unit,4,13307.16,0.1,47905.78,2277.64
ORD-2183,2023-03-12,2023-03-14,Express,Ananya Patel,Consumer,North,Delhi,New Delhi,Clothing,Track Pants,5,1463.95,0.0,7319.75,2525.77
ORD-2053,2023-03-12,2023-03-12,Same Day,Anika Singh,Consumer,East,Odisha,Rourkela,Furniture,Sofa Set,7,13952.58,0.05,92784.66,5780.56
ORD-1846,2023-03-13,2023-03-19,Standard,Reyansh Verma,Home Office,East,Odisha,Bhubaneswar,Home & Kitchen,Cutlery Set,1,1045.59,0.3,731.91,86.32
ORD-1624,2023-03-14,2023-03-19,Standard,Vihaan Verma,Consumer,North,Haryana,Gurugram,Electronics,Bluetooth Speaker,6,4280.58,0.0,25683.48,5110.41
ORD-1010,2023-03-14,2023-03-16,Express,Aditya Joshi,Consumer,North,Punjab,Ludhiana,Home & Kitchen,Vacuum Flask,4,3911.87,0.1,14082.73,2849.75
ORD-2390,2023-03-15,2023-03-21,Standard,Priya Verma,Consumer,East,Odisha,Rourkela,Stationery,Notebook Pack,3,959.99,0.05,2735.97,689.6
ORD-2062,2023-03-15,2023-03-17,Express,Riya Mukherjee,Consumer,North,Punjab,Jalandhar,Furniture,Bookshelf,6,17620.58,0.0,105723.48,5769.38
ORD-2694,2023-03-15,2023-03-18,Express,Kiara Patel,Corporate,South,Kerala,Thiruvananthapuram,Clothing,Winter Jacket,1,1553.79,0.0,1553.79,522.56
ORD-2706,2023-03-15,2023-03-20,Standard,Anika Rao,Corporate,South,Tamil Nadu,Chennai,Furniture,Study Table,7,2982.57,0.1,18790.19,2207.37
ORD-1456,2023-03-16,2023-03-19,Express,Meera Verma,Consumer,North,Haryana,Panipat,Electronics,Bluetooth Speaker,2,7194.96,0.0,14389.92,2767.67
ORD-2239,2023-03-16,2023-03-23,Standard,Sai Chauhan,Consumer,East,Jharkhand,Dhanbad,Electronics,Bluetooth Speaker,7,6386.58,0.05,42470.76,3637.62
ORD-1233,2023-03-17,2023-03-21,Standard,Meera Das,Consumer,North,Punjab,Amritsar,Clothing,Kurta Set,7,1524.87,0.0,10674.09,3038.48
ORD-2312,2023-03-17,2023-03-19,Express,Karan Reddy,Consumer,East,West Bengal,Howrah,Furniture,Study Table,5,7873.34,0.15,33461.69,1480.35
ORD-1792,2023-03-18,2023-03-22,Standard,Nikhil Gupta,Home Office,South,Telangana,Hyderabad,Electronics,Laptop Stand,1,6811.98,0.0,6811.98,1411.77
ORD-1131,2023-03-18,2023-03-25,Standard,Aditya Iyer,Consumer,North,Haryana,Gurugram,Home & Kitchen,Storage Containers,6,704.02,0.1,3801.71,798.68
ORD-2710,2023-03-18,2023-03-22,Standard,Kiara Joshi,Consumer,South,Tamil Nadu,Chennai,Furniture,Office Chair,8,3500.56,0.0,28004.48,3367.48
ORD-2896,2023-03-18,2023-03-22,Standard,Rohan Bose,Consumer,North,Uttar Pradesh,Kanpur,Clothing,Cotton T-Shirt,5,1697.42,0.0,8487.1,1399.67
ORD-2414,2023-03-19,2023-03-24,Standard,Kiara Menon,Home Office,North,Uttar Pradesh,Lucknow,Furniture,Dining Table,2,11052.22,0.0,22104.44,1866.49
ORD-2824,2023-03-19,2023-03-25,Standard,Vihaan Chauhan,Home Office,West,Rajasthan,Udaipur,Furniture,Study Table,8,10035.16,0.0,80281.28,9886.27
ORD-1137,2023-03-19,2023-03-19,Same Day,Myra Singh,Consumer,West,Rajasthan,Jaipur,Clothing,Track Pants,7,881.92,0.1,5556.1,1089.08
ORD-1411,2023-03-20,2023-03-22,Express,Aarav Bose,Corporate,South,Kerala,Kozhikode,Electronics,USB-C Hub,7,3799.53,0.2,21277.37,741.51
ORD-1693,2023-03-20,2023-03-26,Standard,Priya Joshi,Home Office,North,Punjab,Jalandhar,Home & Kitchen,Mixer Grinder,5,3129.95,0.0,15649.75,3795.91
ORD-1287,2023-03-21,2023-03-24,Express,Kiara Bose,Consumer,South,Kerala,Kozhikode,Stationery,Gel Pen Set,7,123.55,0.0,864.85,306.31
ORD-1376,2023-03-21,2023-03-25,Standard,Neha Joshi,Corporate,West,Goa,Panaji,Electronics,Bluetooth Speaker,5,1058.24,0.0,5291.2,430.91
ORD-2104,2023-03-21,2023-03-25,Standard,Saanvi Rao,Corporate,East,Bihar,Gaya,Electronics,Wireless Mouse,6,4441.13,0.05,25314.44,4497.86
ORD-2278,2023-03-21,2023-03-28,Standard,Karan Reddy,Consumer,East,Jharkhand,Ranchi,Furniture,Dining Table,5,7980.47,0.05,37907.23,2828.56
ORD-1160,2023-03-21,2023-03-25,Standard,Pooja Reddy,Home Office,South,Kerala,Kochi,Electronics,USB-C Hub,3,4663.91,0.0,13991.73,1294.32
ORD-2998,2023-03-22,2023-03-25,Express,Amit Chauhan,Corporate,East,Odisha,Bhubaneswar,Home & Kitchen,Cutlery Set,4,2434.61,0.0,9738.44,1656.87
ORD-1629,2023-03-22,2023-03-24,Express,Vihaan Mukherjee,Corporate,South,Tamil Nadu,Madurai,Electronics,Laptop Stand,1,8815.65,0.1,7934.09,1118.6
ORD-2320,2023-03-23,2023-03-30,Standard,Karan Singh,Corporate,North,Uttar Pradesh,Kanpur,Stationery,File Folder,8,812.71,0.3,4551.18,621.03
ORD-1874,2023-03-23,2023-03-27,Standard,Arjun Gupta,Consumer,North,Punjab,Ludhiana,Home & Kitchen,Water Bottle,6,4180.11,0.1,22572.59,3054.08
ORD-2413,2023-03-23,2023-03-29,Standard,Amit Rao,Consumer,North,Haryana,Faridabad,Clothing,Denim Jeans,5,839.23,0.1,3776.53,543.04
ORD-2365,2023-03-23,2023-03-30,Standard,Rahul Chatterjee,Corporate,West,Maharashtra,Mumbai,Electronics,Bluetooth Speaker,2,1982.9,0.1,3569.22,572.77
ORD-2561,2023-03-24,2023-03-31,Standard,Neha Das,Consumer,North,Uttar Pradesh,Noida,Electronics,Webcam,5,4603.19,0.05,21865.15,1705.95
ORD-2769,2023-03-24,2023-03-31,Standard,Neha Das,Consumer,North,Haryana,Gurugram,Clothing,Cotton T-Shirt,3,1500.94,0.15,3827.4,1044.06
ORD-2248,2023-03-24,2023-03-31,Standard,Vivaan Bose,Corporate,South,Kerala,Kochi,Home & Kitchen,Non-stick Pan,7,5894.38,0.0,41260.66,9800.36
ORD-1825,2023-03-25,2023-03-28,Express,Karan Singh,Corporate,North,Delhi,Rohini,Electronics,Smartwatch,8,1669.45,0.1,12020.04,1942.05
ORD-2854,2023-03-25,2023-03-29,Standard,Karan Chauhan,Corporate,North,Uttar Pradesh,Lucknow,Home & Kitchen,Storage Containers,6,6858.53,0.1,37036.06,4863.44
ORD-2692,2023-03-25,2023-04-01,Standard,Sai Chatterjee,Consumer,West,Rajasthan,Udaipur,Furniture,Study Table,5,1999.98,0.0,9999.9,790.59
ORD-1467,2023-03-25,2023-04-01,Standard,Myra Joshi,Consumer,North,Punjab,Jalandhar,Furniture,Wardrobe,6,13847.68,0.05,78931.78,10306.53
ORD-1100,2023-03-25,2023-03-25,Same Day,Myra Pillai,Consumer,East,Odisha,Rourkela,Furniture,Office Chair,8,7253.63,0.15,49324.68,2249.66
ORD-2823,2023-03-26,2023-04-02,Standard,Vivaan Joshi,Corporate,South,Karnataka,Mangaluru,Home & Kitchen,Air Fryer,1,3566.2,0.1,3209.58,280.51
ORD-2597,2023-03-26,2023-03-28,Express,Aditya Iyer,Corporate,North,Delhi,Dwarka,Clothing,Sports Shoes,5,648.54,0.0,3242.7,992.75
ORD-1565,2023-03-27,2023-04-03,Standard,Karan Singh,Corporate,West,Rajasthan,Jodhpur,Electronics,Bluetooth Speaker,3,7779.4,0.0,23338.2,2383.97
ORD-1395,2023-03-27,2023-03-29,Express,Kavya Mukherjee,Corporate,East,Bihar,Patna,Home & Kitchen,Cutlery Set,7,6618.19,0.1,41694.6,3797.71
ORD-2442,2023-03-27,2023-04-01,Standard,Karan Singh,Consumer,South,Telangana,Hyderabad,Electronics,Bluetooth Speaker,4,5428.32,0.05,20627.62,3962.59
ORD-2649,2023-03-27,2023-03-27,Same Day,Rohan Reddy,Home Office,South,Karnataka,Mysuru,Furniture,TV Unit,3,8526.13,0.15,21741.63,1906.14
ORD-1662,2023-03-27,2023-03-30,Express,Isha Bose,Corporate,West,Gujarat,Ahmedabad,Stationery,Whiteboard,1,354.37,0.1,318.93,80.15
ORD-2146,2023-03-27,2023-04-01,Standard,Sai Rao,Consumer,East,West Bengal,Siliguri,Home & Kitchen,Cutlery Set,5,6765.39,0.0,33826.95,8320.49
ORD-2580,2023-03-27,2023-04-03,Standard,Reyansh Verma,Consumer,East,Jharkhand,Jamshedpur,Home & Kitchen,LED Lamp,6,3189.48,0.0,19136.88,3391.5
ORD-2337,2023-03-28,2023-04-01,Standard,Meera Kapoor,Consumer,East,Bihar,Patna,Home & Kitchen,Non-stick Pan,2,1650.65,0.3,2310.91,66.2
ORD-1333,2023-03-28,2023-04-03,Standard,Nikhil Rao,Consumer,South,Tamil Nadu,Coimbatore,Stationery,Highlighter Set,3,249.31,0.1,673.14,160.89
ORD-1469,2023-03-28,2023-04-02,Standard,Isha Kapoor,Consumer,East,Odisha,Rourkela,Electronics,USB-C Hub,8,3330.27,0.05,25310.05,2281.43
ORD-3043,2023-03-29,2023-04-02,Standard,Kiara Sharma,Consumer,North,Punjab,Jalandhar,Stationery,File Folder,1,49.25,0.0,49.25,11.33
ORD-2388,2023-03-29,2023-04-02,Standard,Krishna Menon,Consumer,North,Uttar Pradesh,Lucknow,Home & Kitchen,LED Lamp,2,6632.43,0.0,13264.86,2915.15
ORD-3044,2023-03-29,2023-04-05,Standard,Saanvi Menon,Corporate,North,Uttar Pradesh,Kanpur,Electronics,USB-C Hub,4,1324.71,0.0,5298.84,884.35
ORD-2505,2023-03-29,2023-04-01,Express,Krishna Gupta,Home Office,South,Telangana,Hyderabad,Clothing,Sports Shoes,3,2126.63,0.1,5741.9,1244.44
ORD-3162,2023-03-29,2023-04-01,Express,Ishaan Patel,Consumer,South,Karnataka,Mysuru,Electronics,Bluetooth Speaker,3,2196.58,0.0,6589.74,1046.95
ORD-1677,2023-03-30,2023-04-05,Standard,Nikhil Nair,Corporate,South,Telangana,Nizamabad,Clothing,Cotton T-Shirt,6,1595.91,0.2,7660.37,2134.54
ORD-2753,2023-03-30,2023-04-06,Standard,Anika Verma,Corporate,West,Gujarat,Vadodara,Furniture,Dining Table,3,22498.15,0.1,60745.01,1647.41
ORD-3145,2023-03-30,2023-04-01,Express,Vivaan Nair,Corporate,East,Odisha,Cuttack,Clothing,Saree,4,625.62,0.05,2377.36,584.03
ORD-1116,2023-03-30,2023-04-03,Standard,Aarav Das,Consumer,North,Punjab,Ludhiana,Clothing,Kurta Set,5,2879.49,0.0,14397.45,4241.15
ORD-1139,2023-03-31,2023-04-02,Express,Riya Gupta,Corporate,West,Goa,Panaji,Electronics,USB-C Hub,7,801.43,0.05,5329.51,927.78
ORD-2043,2023-03-31,2023-04-05,Standard,Priya Sharma,Consumer,East,Jharkhand,Dhanbad,Clothing,Formal Shirt,1,2377.74,0.3,1664.42,290.15
ORD-1179,2023-03-31,2023-03-31,Same Day,Rahul Pillai,Corporate,South,Kerala,Kochi,Clothing,Kurta Set,6,1646.18,0.15,8395.52,1459.2
ORD-2911,2023-03-31,2023-04-05,Standard,Ishaan Malhotra,Consumer,South,Telangana,Warangal,Home & Kitchen,Vacuum Flask,6,452.61,0.15,2308.31,246.04
ORD-1966,2023-03-31,2023-04-05,Standard,Suresh Chauhan,Consumer,East,Odisha,Cuttack,Furniture,Study Table,3,19306.47,0.0,57919.41,4986.78
ORD-3197,2023-04-01,2023-04-06,Standard,Saanvi Kapoor,Home Office,West,Gujarat,Vadodara,Home & Kitchen,Cutlery Set,7,5145.37,0.0,36017.59,8422.36
ORD-1207,2023-04-01,2023-04-06,Standard,Myra Rao,Consumer,South,Kerala,Kozhikode,Furniture,Dining Table,6,23825.61,0.2,114362.93,7511.9
ORD-2478,2023-04-01,2023-04-01,Same Day,Aarav Bhatt,Consumer,East,Odisha,Rourkela,Stationery,Desk Organizer,8,636.8,0.0,5094.4,1161.02
ORD-1447,2023-04-02,2023-04-09,Standard,Kavya Menon,Consumer,North,Punjab,Jalandhar,Clothing,Winter Jacket,6,2697.22,0.2,12946.66,2809.87
ORD-1752,2023-04-02,2023-04-09,Standard,Rahul Rao,Consumer,South,Telangana,Warangal,Electronics,Wireless Mouse,3,6978.49,0.0,20935.47,4183.67
ORD-2004,2023-04-02,2023-04-04,Express,Vihaan Pillai,Home Office,South,Karnataka,Mangaluru,Home & Kitchen,LED Lamp,4,2773.83,0.1,9985.79,1620.51
ORD-2375,2023-04-03,2023-04-06,Express,Riya Singh,Corporate,East,West Bengal,Siliguri,Furniture,Sofa Set,1,23747.25,0.2,18997.8,379.75
ORD-1684,2023-04-03,2023-04-07,Standard,Aarav Iyer,Consumer,South,Telangana,Warangal,Furniture,TV Unit,5,3387.82,0.0,16939.1,1191.36
ORD-2070,2023-04-04,2023-04-11,Standard,Vihaan Bhatt,Corporate,South,Karnataka,Bengaluru,Electronics,Smartwatch,6,8226.31,0.05,46889.97,3865.09
ORD-2793,2023-04-04,2023-04-10,Standard,Saanvi Patel,Home Office,South,Telangana,Warangal,Electronics,Smartwatch,5,6044.08,0.15,25687.34,978.36
ORD-2458,2023-04-04,2023-04-08,Standard,Myra Reddy,Consumer,South,Kerala,Kozhikode,Electronics,Laptop Stand,7,4220.63,0.15,25112.75,4316.56
ORD-1435,2023-04-05,2023-04-12,Standard,Amit Joshi,Consumer,South,Kerala,Kochi,Clothing,Sports Shoes,7,2666.24,0.1,16797.31,4153.84
ORD-1315,2023-04-05,2023-04-10,Standard,Meera Malhotra,Corporate,North,Haryana,Panipat,Electronics,USB-C Hub,6,1888.35,0.2,9064.08,1224.55
ORD-2045,2023-04-05,2023-04-11,Standard,Arjun Bhatt,Home Office,West,Gujarat,Surat,Electronics,Smartwatch,2,4428.02,0.15,7527.63,1192.6
ORD-3122,2023-04-05,2023-04-09,Standard,Sneha Menon,Consumer,South,Telangana,Nizamabad,Home & Kitchen,Water Bottle,7,1518.05,0.0,10626.35,1643.53
ORD-2412,2023-04-05,2023-04-08,Express,Meera Gupta,Corporate,West,Rajasthan,Udaipur,Electronics,Webcam,7,4653.43,0.05,30945.31,4138.02
ORD-2940,2023-04-06,2023-04-09,Express,Rohan Rao,Consumer,West,Goa,Margao,Electronics,Smartwatch,5,8436.79,0.0,42183.95,8190.55
ORD-1432,2023-04-06,2023-04-10,Standard,Kavya Pillai,Corporate,East,Bihar,Muzaffarpur,Electronics,Bluetooth Speaker,5,6729.03,0.3,23551.6,128.64
ORD-2687,2023-04-06,2023-04-10,Standard,Rohan Sharma,Home Office,North,Delhi,New Delhi,Home & Kitchen,Mixer Grinder,2,4971.63,0.0,9943.26,1463.94
ORD-1754,2023-04-06,2023-04-11,Standard,Priya Iyer,Home Office,West,Rajasthan,Jaipur,Stationery,File Folder,5,631.75,0.3,2211.12,386.43
ORD-2921,2023-04-06,2023-04-12,Standard,Aditya Pillai,Consumer,East,West Bengal,Kolkata,Furniture,Bed Frame,7,23431.09,0.0,164017.63,23102.96
ORD-2466,2023-04-07,2023-04-09,Express,Vihaan Rao,Consumer,West,Maharashtra,Nagpur,Clothing,Track Pants,6,2405.89,0.05,13713.57,3099.98
ORD-1068,2023-04-08,2023-04-12,Standard,Aditya Gupta,Corporate,East,Bihar,Gaya,Home & Kitchen,Air Fryer,2,5287.75,0.05,10046.73,1050.06
ORD-2393,2023-04-08,2023-04-15,Standard,Riya Bose,Consumer,North,Delhi,New Delhi,Stationery,Whiteboard,4,265.43,0.0,1061.72,250.89
ORD-1173,2023-04-08,2023-04-14,Standard,Isha Iyer,Consumer,South,Kerala,Kochi,Clothing,Cotton T-Shirt,6,2806.71,0.05,15998.25,4821.55
ORD-2951,2023-04-08,2023-04-13,Standard,Rohan Sharma,Corporate,South,Telangana,Nizamabad,Home & Kitchen,Non-stick Pan,6,1126.47,0.0,6758.82,753.75
ORD-2869,2023-04-09,2023-04-12,Express,Vihaan Malhotra,Home Office,East,Jharkhand,Ranchi,Clothing,Saree,7,2713.36,0.0,18993.52,6293.07
ORD-1232,2023-04-09,2023-04-14,Standard,Sneha Menon,Corporate,North,Delhi,New Delhi,Stationery,Desk Organizer,7,663.23,0.2,3714.09,1074.78
ORD-2723,2023-04-09,2023-04-15,Standard,Kiara Chauhan,Home Office,North,Uttar Pradesh,Lucknow,Clothing,Saree,4,716.64,0.15,2436.58,601.03
ORD-1345,2023-04-10,2023-04-13,Express,Aditya Patel,Consumer,South,Karnataka,Bengaluru,Electronics,Laptop Stand,7,3390.15,0.3,16611.73,1173.38
ORD-1498,2023-04-10,2023-04-12,Express,Sai Nair,Consumer,West,Goa,Vasco da Gama,Furniture,Dining Table,4,12931.07,0.05,49138.07,2261.52
ORD-2389,2023-04-10,2023-04-15,Standard,Nikhil Kapoor,Corporate,West,Rajasthan,Udaipur,Furniture,Wardrobe,1,4854.52,0.05,4611.79,428.06
ORD-1011,2023-04-10,2023-04-12,Express,Amit Reddy,Consumer,West,Rajasthan,Udaipur,Furniture,Office Chair,2,7342.42,0.0,14684.84,1393.02
ORD-1699,2023-04-10,2023-04-16,Standard,Nikhil Rao,Corporate,South,Karnataka,Mangaluru,Furniture,Bookshelf,4,11326.23,0.1,40774.43,2117.84
ORD-1335,2023-04-10,2023-04-12,Express,Ishaan Chauhan,Consumer,West,Rajasthan,Udaipur,Electronics,Wireless Mouse,4,6793.8,0.1,24457.68,1890.32
ORD-2308,2023-04-10,2023-04-15,Standard,Aditya Malhotra,Home Office,West,Goa,Margao,Electronics,Smartwatch,4,4177.06,0.15,14202.0,2011.73
ORD-3023,2023-04-10,2023-04-15,Standard,Kavya Malhotra,Consumer,North,Punjab,Amritsar,Furniture,Study Table,4,22731.92,0.05,86381.3,4732.06
ORD-1511,2023-04-10,2023-04-16,Standard,Aadhya Malhotra,Consumer,North,Uttar Pradesh,Kanpur,Clothing,Formal Shirt,4,2490.33,0.0,9961.32,2791.64
ORD-2236,2023-04-11,2023-04-18,Standard,Anika Reddy,Consumer,South,Tamil Nadu,Madurai,Furniture,TV Unit,7,21569.93,0.1,135890.56,13078.48
ORD-2226,2023-04-11,2023-04-15,Standard,Meera Sharma,Corporate,East,Jharkhand,Dhanbad,Furniture,Wardrobe,8,9506.06,0.0,76048.48,5062.16
ORD-1145,2023-04-11,2023-04-17,Standard,Diya Sharma,Consumer,South,Kerala,Thiruvananthapuram,Furniture,Bookshelf,2,4226.63,0.2,6762.61,28.18
ORD-2225,2023-04-12,2023-04-16,Standard,Kavya Rao,Home Office,West,Goa,Panaji,Stationery,Gel Pen Set,6,698.56,0.1,3772.22,1208.06
ORD-3062,2023-04-12,2023-04-18,Standard,Meera Kapoor,Corporate,East,Bihar,Gaya,Clothing,Track Pants,6,2521.7,0.1,13617.18,2682.22
ORD-2057,2023-04-13,2023-04-15,Express,Arjun Chatterjee,Corporate,West,Maharashtra,Nagpur,Home & Kitchen,Non-stick Pan,8,4868.25,0.0,38946.0,7999.69
ORD-1643,2023-04-14,2023-04-14,Same Day,Arjun Joshi,Home Office,North,Haryana,Gurugram,Stationery,Gel Pen Set,7,385.65,0.05,2564.57,760.11
ORD-2662,2023-04-14,2023-04-20,Standard,Aarav Chauhan,Consumer,South,Tamil Nadu,Coimbatore,Stationery,Whiteboard,8,198.42,0.0,1587.36,427.58
ORD-1273,2023-04-15,2023-04-21,Standard,Krishna Gupta,Consumer,East,Bihar,Patna,Stationery,Notebook Pack,6,448.23,0.15,2285.97,582.19
ORD-1934,2023-04-15,2023-04-18,Express,Saanvi Chauhan,Corporate,West,Maharashtra,Nagpur,Home & Kitchen,Vacuum Flask,5,4145.39,0.2,16581.56,2440.77
ORD-2682,2023-04-15,2023-04-18,Express,Isha Verma,Corporate,South,Karnataka,Mysuru,Electronics,Earbuds,3,2504.33,0.0,7512.99,1155.56
ORD-2992,2023-04-15,2023-04-19,Standard,Meera Sharma,Corporate,South,Tamil Nadu,Coimbatore,Electronics,Power Bank,5,3973.65,0.2,15894.6,1378.47
ORD-2932,2023-04-16,2023-04-23,Standard,Ananya Pillai,Consumer,North,Delhi,Dwarka,Furniture,Wardrobe,6,16127.45,0.0,96764.7,12877.25
ORD-2673,2023-04-16,2023-04-23,Standard,Aadhya Gupta,Consumer,East,Bihar,Muzaffarpur,Clothing,Saree,1,2852.93,0.05,2710.28,645.1
ORD-2374,2023-04-17,2023-04-20,Express,Ananya Pillai,Consumer,South,Karnataka,Bengaluru,Clothing,Denim Jeans,5,2069.59,0.3,7243.56,763.14
ORD-3184,2023-04-18,2023-04-23,Standard,Arjun Reddy,Consumer,East,Jharkhand,Jamshedpur,Electronics,Laptop Stand,5,1743.58,0.1,7846.11,1092.46
